placeId,placeName,rating
7657,Nathalie Supermarket,4.3
7658,Pedro Gallery,4.5
7659,Frances Bakery,3.8
7660,John Hairdresser's,3.8
7661,Peggy Cinema,3.5
7662,Gary Gallery,4.9
7663,Annette Service Station,3.2
7664,James Caf�,4.4
7665,Spencer Supermarket,3.5
7666,Kenneth Service Station,4.3
7667,Aaron Hairdresser's,5.0
7668,Florence Book Shop,3.3
7669,Harrison Supermarket,3.0
7670,George Department Store,3.4
7671,Ann Pharmacy,3.4
7672,John Bar,4.0
7673,Patricia Bar,3.7
7674,Cassandra Cinema,3.7
7675,Irving Gym,4.6
7676,Mary Greengrocer's,4.6
7677,Gregory Bookstore,3.1
7678,Goldie Hairdresser's,4.0
7679,Stephen Mall,3.4
7680,Dorothy Library,3.3
7681,Jamie Supermarket,5.0
7682,Donald Book Shop,4.8
7683,Angela Butcher's,4.7
7684,Jose Bestaurant,3.1
7685,Thomas Hotel,3.1
7686,Albert Supermarket,3.9
7687,Mary Bar,4.4
7688,Melissa Service Station,3.8
7689,Lucy Zoo,3.8
7690,Victor Airport,4.2
7691,John Supermarket,3.9
7692,Maria Hairdresser's,3.6
7693,Thomas Bestaurant,4.9
7694,Ronald Gym,3.3
7695,Mary Mall,3.7
7696,Richard Bar,4.0
7697,Norene Gallery,3.1
7698,Amber Greengrocer's,4.4
7699,Albert Library,3.7
7700,Richard Mall,4.8
7701,Henry Museum,4.7
7702,Dustin Greengrocer's,4.3
7703,Mattie Pharmacy,4.2
7704,Marlon Bakery,3.6
7705,Doris Greengrocer's,3.6
7706,Dena Bakery,3.4
7707,Carol Mall,4.5
7708,David Church,3.9
7709,Arthur Book Shop,4.6
7710,Nick Museum,3.6
7711,Christopher Service Station,3.2
7712,Douglas Cinema,4.5
7713,Eleanor Pub,3.9
7714,Carol Service Station,3.9
7715,Merle Cinema,3.9
7716,Nathan Bestaurant,3.7
7717,Robert Bookstore,3.7
7718,Rosa Library,3.9
7719,Thomas Hairdresser's,4.3
7720,Mary Gym,3.4
7721,Gilbert Hotel,3.0
7722,James Museum,3.8
7723,Travis Caf�,4.9
7724,Michael Church,4.6
7725,Joyce Hairdresser's,4.8
7726,Virgina Mall,3.8
7727,Donald Bestaurant,3.6
7728,Eddie Book Shop,4.4
7729,Major Department Store,3.6
7730,Autumn Hotel,3.3
7731,Robert Pharmacy,3.2
7732,Leonard Pub,3.9
7733,Larry Cinema,3.5
7734,Arlene Museum,3.1
7735,Kimberly Church,3.1
7736,Peggy Bestaurant,4.6
7737,Diane Airport,3.2
7738,Cynthia Church,4.6
7739,Fernando Butcher's,5.0
7740,Darin Pub,3.3
7741,Michael Gallery,3.9
7742,Leslie Hairdresser's,4.0
7743,Deanne Mall,4.1
7744,Marylee Library,3.2
7745,Joycelyn Department Store,4.5
7746,Zachary Park,3.7
7747,Edward Gym,4.3
7748,Ethel Mall,3.1
7749,Mary Caf�,4.0
7750,Michael Hairdresser's,3.7
7751,Robert Butcher's,4.4
7752,Katherine Greengrocer's,3.9
7753,John Department Store,4.4
7754,Caroline Book Shop,4.3
7755,Blaine Greengrocer's,4.5
7756,Raymond Hairdresser's,3.8
7757,Jack Bestaurant,4.2
7758,Gary Gallery,4.9
7759,Joyce Bestaurant,3.8
7760,David Department Store,4.6
7761,Naomi Greengrocer's,3.4
7762,Jennifer Butcher's,5.0
7763,Glenn Gym,3.0
7764,Peter Pub,3.6
7765,Carmen Department Store,3.3
7766,Judith Greengrocer's,4.2
7767,Cody Service Station,4.7
7768,Beatrice Museum,4.2
7769,Cruz Supermarket,3.9
7770,Harry Gym,3.6
7771,Glenn Bar,3.7
7772,Fausto Museum,3.6
7773,Jay Hairdresser's,3.6
7774,Stephen Hotel,4.9
7775,Stephen Service Station,4.3
7776,Patricia Church,3.3
7777,Jeffrey Bar,4.0
7778,September Cinema,4.5
7779,Michael Bakery,3.3
7780,Phyllis Pharmacy,3.1
7781,Priscilla Church,3.7
7782,Shirley Museum,4.3
7783,Arthur Department Store,3.4
7784,Mary Mall,3.0
7785,Christopher Greengrocer's,4.9
7786,Linda Gym,3.3
7787,James Bestaurant,3.7
7788,Natalie Butcher's,4.1
7789,Philip Gallery,3.7
7790,Christopher Gym,4.8
7791,Dorothy Hotel,3.0
7792,Elicia Department Store,4.9
7793,Allen Bookstore,4.1
7794,Virgil Bookstore,4.3
7795,Brad Park,4.7
7796,Douglas Bar,3.1
7797,Emily Pharmacy,3.9
7798,Robyn Book Shop,4.0
7799,Tillie Caf�,3.1
7800,Jeff Park,3.9
7801,Clara Zoo,3.2
7802,Leo Park,3.2
7803,Grace Bakery,4.7
7804,Dorla Mall,4.1
7805,Mary Bar,4.5
7806,Evelyn Pub,3.1
7807,Agnes Library,3.1
7808,Reina Bar,4.6
7809,Jennifer Bar,4.5
7810,Paul Gym,4.1
7811,Barbara Bestaurant,5.0
7812,Harold Butcher's,4.9
7813,Barbara Hotel,4.2
7814,Larry Greengrocer's,4.9
7815,Joseph Bestaurant,4.7
7816,Jesse Park,4.0
7817,William Airport,5.0
7818,Juan Service Station,4.7
7819,Herbert Supermarket,4.7
7820,Margaret Zoo,3.9
7821,Christina Hotel,4.1
7822,Larry Cinema,4.3
7823,Lindsey Hotel,3.3
7824,Doris Bakery,4.0
7825,Edward Pharmacy,4.1
7826,Bruce Library,4.4
7827,Jill Bookstore,3.8
7828,Cassandra Museum,3.8
7829,Sharon Book Shop,4.4
7830,Bernard Greengrocer's,4.4
7831,Mervin Park,4.4
7832,Charles Airport,3.8
7833,Margaret Library,4.5
7834,Jack Gym,3.0
7835,Paula Pub,4.1
7836,Shanna Mall,3.8
7837,Allison Caf�,4.7
7838,Catherine Pharmacy,4.0
7839,Theresa Library,4.8
7840,Richard Park,4.8
7841,Jonathan Museum,4.2
7842,Shane Museum,3.1
7843,Tonja Butcher's,4.8
7844,Juan Service Station,4.5
7845,Mary Supermarket,3.5
7846,Dirk Mall,4.2
7847,Fernando Museum,3.8
7848,Alva Bakery,4.8
7849,Asha Church,4.5
7850,Doris Supermarket,3.3
7851,James Supermarket,4.2
7852,Jennie Butcher's,5.0
7853,Sherri Gym,3.4
7854,Calvin Airport,3.5
7855,Neal Bar,3.2
7856,Sharon Department Store,3.9
7857,Fausto Gallery,3.2
7858,Walter Bestaurant,3.5
7859,Donald Pub,4.7
7860,Michelle Gallery,3.8
7861,Violeta Hairdresser's,4.9
7862,Bruce Pharmacy,3.6
7863,Marcela Airport,4.9
7864,Avis Hotel,3.3
7865,Nadine Hairdresser's,3.4
7866,Theodore Caf�,4.0
7867,Larry Hairdresser's,4.1
7868,Geraldine Supermarket,4.0
7869,Terry Park,3.6
7870,Randi Gallery,3.1
7871,Bill Greengrocer's,4.5
7872,Rodney Bestaurant,3.8
7873,Elmer Greengrocer's,3.2
7874,Melvin Park,4.8
7875,Dorothy Hotel,4.1
7876,Dorothy Bar,3.3
7877,Carol Pub,4.1
7878,Jerry Hairdresser's,4.6
7879,Carmen Greengrocer's,3.6
7880,Robert Pharmacy,4.7
7881,Della Service Station,3.8
7882,Daniel Park,3.1
7883,Larry Supermarket,3.7
7884,Michael Zoo,4.6
7885,Rudolph Hairdresser's,3.6
7886,Traci Gym,3.2
7887,Ronald Bakery,4.8
7888,James Airport,3.9
7889,Danny Hairdresser's,4.1
7890,Natalie Bestaurant,4.7
7891,Alice Bestaurant,4.7
7892,Miguel Bestaurant,4.0
7893,Suzanne Pub,5.0
7894,Adam Bestaurant,4.9
7895,Ladonna Bookstore,3.8
7896,Delbert Church,3.9
7897,Neal Butcher's,3.9
7898,Willard Zoo,4.7
7899,Jaclyn Park,4.1
7900,Jason Bookstore,4.3
7901,Aubrey Church,3.1
7902,Beatrice Greengrocer's,4.0
7903,David Bar,3.7
7904,Adrianne Service Station,4.5
7905,Ruth Service Station,4.7
7906,Kristen Hairdresser's,3.7
7907,Rita Museum,4.6
7908,Michael Cinema,4.7
7909,Lisa Hairdresser's,4.3
7910,Tara Museum,4.6
7911,Gladys Bestaurant,3.7
7912,Jason Greengrocer's,4.1
7913,Kurt Book Shop,4.8
7914,Sondra Greengrocer's,3.6
7915,Shirley Caf�,4.0
7916,Bethany Library,4.7
7917,Kathaleen Pharmacy,4.1
7918,Evelyn Mall,4.1
7919,Amy Airport,4.4
7920,Jerry Bar,3.7
7921,Virginia Gallery,4.8
7922,David Church,4.4
7923,Donald Bestaurant,4.9
7924,Wendy Pharmacy,4.2
7925,Carl Zoo,3.7
7926,Martha Butcher's,4.0
7927,Roy Pub,4.1
7928,Carrie Zoo,5.0
7929,Vicki Park,4.6
7930,Steven Department Store,4.6
7931,Timothy Bar,3.2
7932,John Zoo,3.8
7933,Betty Church,4.4
7934,William Pub,4.2
7935,Herman Book Shop,3.8
7936,Miriam Cinema,3.9
7937,Raymond Gallery,3.6
7938,Barbara Bookstore,3.1
7939,Bethann Bookstore,4.5
7940,Greg Butcher's,3.1
7941,Solomon Pub,4.2
7942,Linda Caf�,4.9
7943,Elsie Pharmacy,3.5
7944,Edward Bakery,4.9
7945,Nancy Book Shop,4.6
7946,Blaine Service Station,4.3
7947,Janet Library,3.4
7948,Charles Butcher's,3.5
7949,Ronald Service Station,4.0
7950,Oscar Butcher's,3.7
7951,Patricia Pub,3.8
7952,George Pub,3.3
7953,Samantha Department Store,4.6
7954,Frances Gallery,3.9
7955,Donald Gallery,4.7
7956,Katherine Book Shop,4.2
7957,Pat Pub,3.4
7958,Maria Book Shop,4.9
7959,Richard Library,4.4
7960,Kenisha Pub,3.9
7961,Arthur Hairdresser's,4.9
7962,Dennis Gym,4.1
7963,Brandon Book Shop,4.1
7964,Kevin Cinema,4.7
7965,William Department Store,3.2
7966,Terry Gym,3.5
7967,Christopher Cinema,4.6
7968,Evelyn Book Shop,4.1
7969,Peter Mall,4.1
7970,Carl Church,4.4
7971,Kristin Bakery,3.1
7972,Brittany Butcher's,4.8
7973,April Pharmacy,4.1
7974,Kathleen Caf�,4.1
7975,Joy Butcher's,3.4
7976,Jon Book Shop,4.5
7977,Freddy Gallery,3.1
7978,Harry Pharmacy,3.0
7979,Maria Supermarket,3.6
7980,Nancy Service Station,3.2
7981,Evan Gym,3.7
7982,Geraldine Library,3.1
7983,Marilyn Greengrocer's,4.5
7984,Donna Bookstore,4.7
7985,Robert Church,4.0
7986,Lawrence Hairdresser's,4.5
7987,Laura Bookstore,4.6
7988,John Hairdresser's,4.9
7989,Pearl Library,4.6
7990,Alicia Bakery,3.1
7991,Graciela Service Station,3.3
7992,Mary Bar,3.5
7993,Ernest Bestaurant,4.7
7994,Mary Hairdresser's,4.1
7995,Andrew Pharmacy,3.8
7996,Kyle Museum,4.7
7997,Wade Greengrocer's,4.2
7998,Simon Greengrocer's,3.6
7999,Jeannie Bestaurant,4.8
8000,Richard Pub,3.0
8001,Christine Bookstore,4.0
8002,Charles Gym,4.5
8003,Johnnie Gallery,3.8
8004,Steven Hotel,3.0
8005,Michael Library,4.9
8006,David Book Shop,4.7
8007,Keith Butcher's,4.8
8008,Michael Bestaurant,3.3
8009,Luisa Pharmacy,4.5
8010,Charolette Mall,4.3
8011,Lyndsay Hairdresser's,4.4
8012,Andrew Airport,4.1
8013,Darrin Bookstore,4.5
8014,Michelle Zoo,3.4
8015,Bobby Bar,3.4
8016,Barbara Butcher's,3.7
8017,Kenneth Zoo,3.3
8018,Olga Mall,3.3
8019,Glenda Park,4.4
8020,Agnes Pharmacy,4.1
8021,Joyce Pub,4.8
8022,Burt Zoo,4.7
8023,Roger Mall,3.6
8024,Shira Gallery,5.0
8025,Paul Mall,4.3
8026,Peter Library,5.0
8027,Kenneth Cinema,4.2
8028,Edward Cinema,4.6
8029,Chester Bakery,4.6
8030,Alex Bestaurant,4.7
8031,Roy Pharmacy,4.6
8032,Belinda Library,4.5
8033,Raymond Bar,4.9
8034,Marylou Mall,3.2
8035,Irving Gallery,4.3
8036,Tracy Hairdresser's,4.3
8037,Tonia Gym,4.4
8038,Marvin Bakery,4.3
8039,Andrew Bestaurant,3.5
8040,Herman Pub,4.5
8041,Bonnie Pub,3.8
8042,Zachary Pharmacy,3.4
8043,Sterling Butcher's,3.0
8044,Ellen Hairdresser's,3.9
8045,Donna Bestaurant,4.1
8046,Pamela Bestaurant,4.9
8047,Joseph Caf�,4.5
8048,Paul Gallery,3.1
8049,Beatrice Park,3.7
8050,Jerry Service Station,4.8
8051,Jason Book Shop,3.6
8052,Hubert Cinema,3.2
8053,Darrell Book Shop,4.1
8054,Julia Book Shop,4.2
8055,Bradley Pharmacy,4.8
8056,Candace Butcher's,4.0
8057,Stephen Library,3.6
8058,Christine Church,3.9
8059,Christine Butcher's,3.8
8060,Sandra Pharmacy,3.0
8061,Robert Department Store,3.6
8062,Michael Butcher's,4.6
8063,June Book Shop,4.4
8064,Ruth Service Station,4.3
8065,Concepcion Pharmacy,4.6
8066,Donna Cinema,3.6
8067,Ernest Hotel,4.7
8068,Daniel Mall,4.3
8069,Jeff Hotel,4.7
8070,David Service Station,3.2
8071,Anne Pharmacy,4.8
8072,Tyler Supermarket,4.2
8073,Amy Museum,4.2
8074,Diana Gym,3.9
8075,Mary Gym,3.7
8076,Hannah Caf�,3.2
8077,Ferne Gym,3.6
8078,Samantha Butcher's,3.1
8079,Cheryl Bar,3.7
8080,Terry Mall,4.4
8081,Peggy Cinema,3.9
8082,German Bestaurant,3.7
8083,Joseph Mall,4.5
8084,Morton Museum,4.0
8085,Gerald Library,4.0
8086,Glenna Gym,3.3
8087,Brendan Church,3.1
8088,Brian Department Store,3.5
8089,Joe Airport,3.9
8090,John Butcher's,3.2
8091,Lashonda Bestaurant,4.1
8092,Sean Bestaurant,3.3
8093,Eileen Bakery,4.8
8094,Kristin Supermarket,3.1
8095,Cyndi Caf�,3.8
8096,Landon Caf�,3.2
8097,Michael Gallery,4.9
8098,John Cinema,3.3
8099,Cynthia Airport,3.2
8100,James Hairdresser's,4.8
8101,Ralph Pub,4.7
8102,Jennifer Hotel,4.7
8103,Carl Zoo,4.4
8104,Gwenn Hotel,4.2
8105,Daniel Gym,3.0
8106,Allen Book Shop,3.5
8107,Kim Pub,3.2
8108,George Pub,3.2
8109,Mildred Bookstore,4.4
8110,Lionel Pharmacy,4.1
8111,Carmen Bookstore,3.8
8112,Lori Hotel,3.4
8113,Joseph Pharmacy,4.4
8114,Nicholas Supermarket,4.9
8115,Ludie Book Shop,3.0
8116,Mark Department Store,4.8
8117,Ester Caf�,3.4
8118,Eldon Church,3.4
8119,Fred Bestaurant,3.1
8120,Olivia Pub,3.8
8121,Amy Zoo,3.3
8122,Floyd Department Store,3.2
8123,Raymond Pharmacy,4.5
8124,Wayne Hairdresser's,3.8
8125,Myong Gym,3.6
8126,Travis Bakery,4.0
8127,Travis Hairdresser's,3.7
8128,George Bakery,4.4
8129,Craig Hotel,4.9
8130,Marian Bestaurant,3.3
8131,Peter Zoo,4.7
8132,Johnny Mall,4.0
8133,John Library,3.4
8134,James Hotel,4.0
8135,Marcia Service Station,4.1
8136,Sammy Book Shop,3.2
8137,Evan Bakery,3.2
8138,Lauren Cinema,4.5
8139,Florence Bookstore,3.3
8140,Kelly Greengrocer's,4.3
8141,Jon Zoo,3.4
8142,Terry Hotel,3.8
8143,Shella Gym,4.5
8144,Thomas Cinema,3.9
8145,Nancy Pharmacy,4.8
8146,Mark Butcher's,3.3
8147,Monica Library,3.9
8148,Thomas Pub,3.5
8149,James Park,3.5
8150,Jason Church,4.6
8151,Bessie Bar,3.8
8152,Jacob Supermarket,4.6
8153,Jesus Department Store,4.3
8154,Eric Service Station,3.5
8155,Christina Bookstore,3.6
8156,Michael Bakery,4.0
8157,Rufina Department Store,4.9
8158,Stanley Service Station,3.9
8159,Nicholas Library,4.3
8160,Eva Airport,4.5
8161,Matthew Bestaurant,3.0
8162,Frances Airport,3.1
8163,Jerry Butcher's,4.5
8164,Verna Airport,3.3
8165,Nick Park,3.3
8166,John Greengrocer's,3.3
8167,Sandra Department Store,3.5
8168,Kathleen Cinema,3.3
8169,Donald Gym,4.2
8170,Keith Service Station,3.4
8171,Jason Hotel,3.4
8172,Edward Butcher's,3.0
8173,Tara Bakery,4.1
8174,Lashonda Service Station,3.1
8175,Maritza Museum,4.0
8176,Richard Caf�,4.2
8177,Cynthia Hotel,4.1
8178,Martha Library,3.2
8179,Marilyn Mall,4.5
8180,Juanita Park,4.7
8181,Vivian Bakery,4.0
8182,Brandy Museum,3.8
8183,Rebecca Bar,3.2
8184,Lolita Library,4.9
8185,George Gym,3.7
8186,Patricia Park,3.9
8187,Cleo Park,4.3
8188,Keith Bakery,3.6
8189,Kathy Hotel,3.9
8190,Otis Pharmacy,3.4
8191,Lynda Supermarket,4.7
8192,Geraldine Mall,4.4
8193,Mary Book Shop,3.2
8194,Evette Gallery,3.5
8195,Sylvia Pub,3.1
8196,Katie Mall,3.7
8197,Marjorie Book Shop,3.4
8198,Josephine Butcher's,4.7
8199,Ada Library,4.1
8200,Brian Park,3.4
8201,Matthew Pub,4.4
8202,Ernie Gym,3.5
8203,Denise Bakery,3.7
8204,Don Bar,4.8
8205,Kathleen Department Store,4.3
8206,Patricia Hairdresser's,3.9
8207,Carmen Hotel,4.1
8208,Thomas Butcher's,4.2
8209,Micah Caf�,3.3
8210,Isaiah Bakery,3.7
8211,James Department Store,3.5
8212,Shirley Butcher's,4.7
8213,Eleanor Hotel,3.3
8214,Christina Cinema,5.0
8215,Karen Book Shop,3.5
8216,Jackie Department Store,3.8
8217,Amy Book Shop,4.1
8218,Brian Pub,5.0
8219,Lisa Pharmacy,3.7
8220,Kari Museum,4.8
8221,Enrique Supermarket,3.2
8222,Olga Butcher's,4.1
8223,Deidre Pharmacy,3.3
8224,Bradley Pharmacy,3.1
8225,Adele Caf�,3.3
8226,James Bakery,3.7
8227,Billy Museum,3.4
8228,Ronnie Gym,4.0
8229,Patricia Cinema,4.2
8230,Jessica Bakery,3.1
8231,Billy Bookstore,3.3
8232,Carla Pharmacy,3.8
8233,Austin Library,4.1
8234,Norman Greengrocer's,4.0
8235,George Supermarket,4.2
8236,Benita Church,4.0
8237,Alexander Cinema,3.6
8238,Ethel Bestaurant,5.0
8239,Joanne Book Shop,4.6
8240,Ronald Bar,4.8
8241,Brian Airport,3.8
8242,Warren Service Station,4.5
8243,Connie Cinema,4.5
8244,Juanita Pharmacy,3.4
8245,Necole Pub,3.8
8246,Joyce Bakery,3.4
8247,Pedro Gym,4.1
8248,Michael Bestaurant,3.3
8249,Darlene Department Store,4.9
8250,Rosalyn Bar,3.4
8251,Clifton Bestaurant,4.8
8252,Derek Butcher's,3.5
8253,Carrie Library,3.7
8254,Carl Hotel,3.5
8255,Ivy Gallery,3.1
8256,Larry Bar,3.8
8257,Cecil Pharmacy,3.7
8258,Juan Gallery,4.4
8259,Sherri Bookstore,4.1
8260,James Service Station,4.1
8261,Jayme Bookstore,4.5
8262,April Pharmacy,4.8
8263,Adam Cinema,3.7
8264,Vanesa Greengrocer's,4.2
8265,Deanna Pub,5.0
8266,Jose Bakery,3.8
8267,Rebecca Airport,3.3
8268,Rita Hairdresser's,3.5
8269,Sara Bakery,3.7
8270,Sandy Service Station,3.8
8271,Luis Park,3.9
8272,Dora Library,4.8
8273,Greg Gym,3.6
8274,Vanita Airport,4.6
8275,John Bakery,3.5
8276,Jeremy Pharmacy,4.7
8277,Myrtle Bookstore,4.8
8278,Jennifer Service Station,4.7
8279,Winfred Bookstore,3.7
8280,Salvador Butcher's,4.9
8281,Rose Pub,4.7
8282,John Book Shop,4.4
8283,Tracie Department Store,3.2
8284,William Greengrocer's,3.3
8285,James Book Shop,4.7
8286,Aida Hairdresser's,4.2
8287,Queen Cinema,4.6
8288,Kenneth Caf�,3.1
8289,Bill Gallery,3.6
8290,Linda Airport,5.0
8291,Glenn Bookstore,3.1
8292,Maritza Greengrocer's,3.3
8293,Douglas Museum,3.1
8294,Cindy Supermarket,4.3
8295,Jaclyn Library,5.0
8296,Jeanette Service Station,4.0
8297,Mark Hairdresser's,4.2
8298,William Caf�,4.3
8299,Wanda Cinema,4.6
8300,Darla Bestaurant,4.8
8301,Julia Department Store,3.2
8302,Adela Pharmacy,4.4
8303,David Greengrocer's,4.3
8304,Melanie Hairdresser's,4.0
8305,John Caf�,3.7
8306,Noel Department Store,4.4
8307,Kenneth Caf�,3.4
8308,Nathan Museum,4.4
8309,Dennis Pub,3.8
8310,Lynn Bar,4.5
8311,Gerald Department Store,4.5
8312,Harold Bookstore,3.5
8313,Catherine Gym,4.0
8314,Meagan Mall,3.5
8315,Joann Book Shop,4.4
8316,Cecelia Supermarket,3.4
8317,Darrell Bookstore,4.4
8318,Hazel Museum,3.2
8319,Julio Park,3.6
8320,Jennifer Hotel,4.9
8321,Calvin Supermarket,4.9
8322,Maxine Zoo,3.8
8323,Sandra Bestaurant,3.6
8324,Eveline Airport,4.0
8325,Rebecca Church,4.0
8326,James Zoo,3.7
8327,Blake Library,4.9
8328,Joan Gallery,4.3
8329,Sherri Book Shop,3.8
8330,John Church,4.8
8331,Louisa Mall,4.9
8332,Mary Butcher's,3.2
8333,Tasha Service Station,3.0
8334,Lona Caf�,3.7
8335,Mary Park,4.0
8336,Heidi Mall,4.6
8337,Joyce Park,3.7
8338,Stephen Gallery,3.4
8339,Roberto Cinema,3.2
8340,Angela Caf�,3.1
8341,Timothy Park,3.0
8342,Laura Caf�,4.2
8343,Bertha Caf�,4.7
8344,Frances Park,4.4
8345,Charles Bar,3.6
8346,Barbara Church,4.1
8347,Scott Zoo,3.6
8348,Don Cinema,4.3
8349,Art Museum,4.6
8350,William Cinema,4.6
8351,Jason Library,4.7
8352,Concepcion Zoo,3.7
8353,Gerald Pub,3.3
8354,Ronnie Hotel,4.9
8355,Nona Library,4.6
8356,Lara Hairdresser's,3.5
8357,James Pharmacy,4.7
8358,Michael Gym,3.1
8359,Lois Greengrocer's,4.8
8360,Stacey Park,3.9
8361,Joseph Bookstore,3.8
8362,Alice Caf�,4.5
8363,Mary Greengrocer's,3.6
8364,Joan Bar,4.0
8365,Elizabeth Church,4.9
8366,Ruth Gym,5.0
8367,Edith Butcher's,4.9
8368,Shawn Hotel,4.1
8369,Angelica Gym,4.4
8370,James Airport,3.3
8371,James Hairdresser's,4.7
8372,Jeffrey Bookstore,3.0
8373,Helga Pharmacy,4.8
8374,Julius Gym,4.2
8375,Manuel Mall,4.4
8376,Darrell Service Station,4.4
8377,Joseph Library,4.7
8378,Becky Gallery,5.0
8379,Michael Zoo,5.0
8380,Mike Caf�,3.3
8381,Thomas Bookstore,4.1
8382,James Caf�,4.8
8383,Wilma Pub,3.2
8384,Arthur Library,4.6
8385,Nancy Library,4.4
8386,Helen Bestaurant,3.5
8387,Jeremy Museum,3.3
8388,Carlos Service Station,4.2
8389,Connie Airport,3.5
8390,Paul Pub,3.5
8391,James Hotel,4.4
8392,Kathy Mall,3.8
8393,Sheena Airport,3.3
8394,Marjorie Caf�,3.9
8395,Joe Greengrocer's,3.6
8396,Maria Pub,4.8
8397,Mildred Gallery,3.1
8398,Richard Book Shop,4.0
8399,Harvey Caf�,3.7
8400,Lawrence Library,4.5
8401,Rosa Butcher's,4.6
8402,Marisa Church,4.4
8403,Clifford Gallery,3.1
8404,Kenneth Gallery,3.7
8405,Jessica Caf�,3.4
8406,Gloria Airport,4.0
8407,Holly Greengrocer's,4.2
8408,Christopher Church,4.2
8409,Shannon Library,3.1
8410,Margaret Pharmacy,4.3
8411,Vincent Gym,3.8
8412,Stuart Mall,4.9
8413,Doris Department Store,5.0
8414,Ladonna Library,3.9
8415,Louis Gym,4.0
8416,Thomas Greengrocer's,4.2
8417,George Butcher's,3.9
8418,William Gym,4.2
8419,Carma Cinema,3.3
8420,Sharon Department Store,3.0
8421,Jeffery Gallery,3.8
8422,Michelle Gallery,3.2
8423,Ronald Church,3.3
8424,Shawn Airport,4.1
8425,Josephine Airport,3.9
8426,David Cinema,3.4
8427,Dina Pub,4.8
8428,Louisa Church,3.3
8429,Lula Hairdresser's,3.7
8430,Christopher Gallery,4.2
8431,Pearl Church,4.0
8432,Vicki Hairdresser's,3.1
8433,Patrick Zoo,3.4
8434,Salvador Greengrocer's,3.1
8435,Raymond Butcher's,3.4
8436,John Hotel,4.1
8437,Humberto Caf�,3.2
8438,Rudy Supermarket,3.3
8439,Martha Book Shop,3.6
8440,Robert Department Store,3.8
8441,Dustin Pharmacy,4.4
8442,Vern Airport,4.0
8443,Joseph Greengrocer's,3.7
8444,Eric Hotel,4.6
8445,Elaine Mall,4.7
8446,Bruce Bookstore,3.9
8447,Michael Gym,3.8
8448,Sandra Pharmacy,3.7
8449,Forest Hairdresser's,4.7
8450,Michael Cinema,4.5
8451,Robert Mall,4.5
8452,Brandon Greengrocer's,4.4
8453,Florence Gallery,4.1
8454,Bertha Greengrocer's,3.0
8455,Eileen Mall,4.1
8456,Joseph Bookstore,4.7
8457,Diana Church,4.4
8458,Paul Gallery,3.0
8459,Shirley Cinema,4.5
8460,Harold Cinema,4.8
8461,Timothy Hairdresser's,4.8
8462,Virginia Cinema,3.8
8463,Eula Department Store,3.6
8464,James Department Store,4.9
8465,Mary Airport,4.2
8466,Frank Hairdresser's,3.4
8467,Haydee Pub,3.9
8468,Howard Service Station,3.8
8469,Lisa Caf�,4.4
8470,Lizabeth Gallery,3.6
8471,Casey Bar,3.4
8472,Kathryn Supermarket,4.6
8473,Antonio Church,4.8
8474,Georgia Greengrocer's,4.2
8475,Terry Book Shop,3.7
8476,Ronald Bar,4.5
8477,Joseph Cinema,3.8
8478,Beatrice Bookstore,3.4
8479,Mark Zoo,4.3
8480,Nina Pub,4.4
8481,Lindsey Pub,4.5
8482,Sabrina Gym,4.9
8483,Hal Mall,3.7
8484,Lillie Pub,3.3
8485,Bobby Bookstore,3.9
8486,Ray Gym,3.9
8487,Carolyne Supermarket,4.0
8488,Samuel Zoo,3.5
8489,Billie Gym,3.1
8490,Wilbur Bookstore,3.2
8491,Melanie Gym,4.3
8492,Edmond Cinema,3.7
8493,Byron Bar,4.0
8494,Danny Museum,3.2
8495,Tracy Book Shop,3.6
8496,George Gallery,4.2
8497,Lawrence Pub,3.9
8498,Michael Museum,3.9
8499,Marie Zoo,4.1
8500,Rosa Service Station,3.9
8501,Kenneth Pharmacy,4.5
8502,Candy Service Station,3.3
8503,Walter Bestaurant,3.8
8504,Daniel Service Station,4.6
8505,Catherine Butcher's,4.2
8506,Carlos Supermarket,3.7
8507,Whitney Bakery,4.3
8508,Phillip Pub,4.3
8509,Sandra Supermarket,3.8
8510,Rosemary Caf�,4.1
8511,Melissa Bestaurant,3.2
8512,Scott Pub,4.2
8513,Carol Church,4.6
8514,Mary Bar,3.8
8515,Jodie Park,3.7
8516,Clyde Caf�,4.6
8517,Alex Church,4.5
8518,Peggy Service Station,4.8
8519,Jason Bakery,4.9
8520,Max Bar,4.9
8521,Joseph Bar,3.9
8522,Sherry Hotel,4.8
8523,Edwin Caf�,3.5
8524,Rodger Pub,4.8
8525,Carolyn Cinema,4.3
8526,Lisa Gym,4.9
8527,Crystal Bar,3.5
8528,William Church,4.8
8529,Giovanni Church,3.3
8530,Karen Church,3.3
8531,Kenneth Book Shop,3.7
8532,Ramona Greengrocer's,4.3
8533,Nada Pub,4.8
8534,Gladys Gym,3.5
8535,Corey Bestaurant,3.1
8536,Robert Zoo,3.1
8537,Heather Bestaurant,4.1
8538,Olive Cinema,4.8
8539,Helen Cinema,5.0
8540,Rod Airport,3.3
8541,Nancy Museum,4.0
8542,Aileen Gym,4.3
8543,Charlotte Service Station,4.0
8544,Philip Bookstore,4.3
8545,Erik Gallery,3.6
8546,Tammy Butcher's,4.1
8547,Wilma Zoo,4.2
8548,Joseph Supermarket,4.3
8549,Jennifer Pharmacy,4.8
